-4.602628677591014,-5.110611440936948
-4.481849169519446,-3.7815761148735794
-5.187322699778669,-5.187309565559344
-3.736629747594087,-4.3860522166776725
-5.375579508747962,-4.565951965131228
-5.37073415424997,-5.372583802856205
-4.806430182747173,-6.530624195726238
-6.379934266010427,-5.449830023392778
-5.810264896267539,-4.7486021339237805
-5.726419260416969,-6.129842961068233
-3.8274809848627567,-5.180621040389228
-4.945977436249661,-6.139798548970766
-5.4355061796201465,-4.911261928232107
-5.920794861937843,-4.699441585323463
-5.480510951935044,-5.233354999834622
-5.4813652897835174,-3.51817745239285
-5.010797779790347,-5.8461687431647205
-4.341964070317449,-5.976674919976817
-4.832909123996195,-6.56773609910382
-6.062548839118745,-4.842511011304701
-4.409226736003672,-4.862905375048023
-5.092518625910593,-5.240882956471431
-6.182817592293942,-5.575875366715767
-5.36851101676783,-4.154302219024867
-4.725105368345231,-6.410432124290187
-4.740732824484164,-5.308065824333053
-5.541537600244767,-4.510658968927306
-4.175200382003239,-4.254975904707041
-5.671374018578111,-5.2473699006809715
-4.734989254877149,-4.219563898302113
-5.383339390276232,-5.148527181331054
-5.885067979204822,-5.956965299264537
-4.349979342084642,-3.9150079771433415
-5.057608097264267,-4.1971736816863805
-4.710691179961893,-5.5160958036841
-4.7108835155932685,-3.769570746827225
-5.0286608312879615,-3.748285075348795
-7.095796083271796,-4.342477996499821
-4.930362345409463,-5.239205880372694
-4.926591378771598,-6.590055131680714
-5.175737510270009,-4.714309942790603
-3.817684764206787,-5.414616174618918
-5.64679488231455,-5.401405634867629
-4.2676783058383405,-4.736999112272253
-5.423808163013631,-4.589386053509315
-4.922337960521568,-4.225084007573688
-5.561642475101882,-5.262129717278214
-5.313686522505726,-6.170811958505695
-4.763103778348339,-4.791155782256088
-4.995909234686032,-5.187669706700118
-6.132296593640332,-5.336516258212288
-5.274171613221416,-5.641821815377295
-5.1290285693328075,-4.676759314548369
-3.4910512790315757,-4.860337749734529
-4.793959687421789,-5.059556732612934
-6.535016972239234,-5.021211100359373
-4.951815832047179,-3.0294063100117707
-5.153888771824898,-4.75876212613311
-5.027769415764195,-5.934942430095626
-4.085741748387983,-4.39845357385058
-4.367174442365562,-5.727509963835791
-3.8777645512511203,-6.121480850233825
-4.530514324959784,-3.2476354993520173
-5.792429060104551,-5.453038183682217
-4.920278907929887,-5.402780523292959
-6.240530744852906,-4.945149620155179
-5.849842970980884,-4.621126055491855
-5.735539387387043,-3.7600524759859684
-5.626602633868989,-5.257649212964541
-4.349186226104264,-5.984691453147164
-4.818032052316696,-3.9542857965740574
-6.285986587648982,-4.852292913174157
-4.792093764601261,-4.374541702578152
-5.989560568702466,-6.056365290467421
-4.582446747506482,-4.762412261413451
-4.799605719723298,-4.7228414324024195
-5.544019777262792,-4.814197042271197
-4.765542021361055,-5.571481134421094
-3.5073803910841947,-4.62093366327057
-5.953042797762119,-4.474757113092936
-5.779745336181858,-4.370332317006039
-4.073123536794077,-5.656545854681369
-4.229299096604542,-4.669775258450802
-4.342351872004408,-3.482565613876842
-5.196310492802296,-5.602988931485992
-5.7116115437004185,-5.6526482279723504
-5.061681367531284,-4.727078420146685
-4.7786473605359845,-4.338253400771181
-4.989598486497674,-3.8371727382741465
-5.211725466590365,-2.823864666728305
-4.499466121787995,-5.685726045133026
-5.85671399844889,-4.614022067805452
-5.178770228260681,-4.4287996047263265
-4.621409900341164,-5.058263130125498
-5.677434974454724,-6.211877779748692
-5.357211961653617,-4.3148809645412225
-4.828725004695837,-5.99659102296959
-4.8614552593190545,-4.691746096216931
-5.7070859489609065,-4.877019915243578
-4.9534330252432,-5.914376238264499
-4.713770111721374,-4.551372378905413
-4.133559005459778,-4.156958358372077
-6.1021354943656725,-5.750260031932099
-4.587971786233072,-4.588971239270233
-4.587961850955161,-1.9178148074762227
-4.543287591445466,-4.091547487855521
-4.2367985892054385,-4.478886998955361
-5.252215395712277,-4.392824623605386
-5.618260171630057,-5.189454885392007
-5.388290838263282,-4.934500688490942
-3.148273146661193,-6.493812154073399
-4.450991847700389,-6.290172696951721
-5.377545492631547,-4.128839522426107
-4.94857598472363,-5.862195822343445
-5.572242967407974,-4.456321800852259
-5.584293305373709,-4.82683312833442
-4.963542528076949,-5.521280278084654
-3.2848447285397393,-4.492864782145591
-6.620114069326085,-4.850836548184458
-5.52942917181471,-4.318053332163021
-5.63401659074616,-5.0917891531735195
-4.596010176815634,-4.307395844663903
-5.960237125644621,-5.267600988672759
-5.379956248928765,-5.522663386058969
-3.5876366077751225,-4.676014631231236
-6.008707163468037,-4.265710442356179
-3.3022750423898932,-4.174027791559082
-6.215495972763211,-5.387387258293002
-3.986471080650702,-5.566135572495025
-4.644944457483017,-4.38029275725653
-5.741544377262466,-5.04762028484944
-7.593013872055258,-5.819510113067432
-5.202054521114528,-5.99822654557188
-3.6940709568546914,-6.1441131023685065
-5.3520355893575875,-4.895407538171127
-3.8469813687471075,-6.148689720943551
-4.069468998276032,-4.991813551184331
