-4.602629,-5.110611,1
-4.481849,-3.781576,1
-5.187323,-5.187310,1
-3.736630,-4.386052,1
-5.375580,-4.565952,1
-5.370734,-5.372584,1
-4.806430,-6.530624,1
-6.379934,-5.449830,1
-5.810265,-4.748602,1
-5.726419,-6.129843,1
-3.827481,-5.180621,1
-4.945977,-6.139799,1
-5.435506,-4.911262,1
-5.920795,-4.699442,1
-5.480511,-5.233355,1
-5.481365,-3.518177,1
-5.010798,-5.846169,1
-4.341964,-5.976675,1
-4.832909,-6.567736,1
-6.062549,-4.842511,1
-4.409227,-4.862905,1
-5.092519,-5.240883,1
-6.182818,-5.575875,1
-5.368511,-4.154302,1
-4.725105,-6.410432,1
-4.740733,-5.308066,1
-5.541538,-4.510659,1
-4.175200,-4.254976,1
-5.671374,-5.247370,1
-4.734989,-4.219564,1
-5.383339,-5.148527,1
-5.885068,-5.956965,1
-4.349979,-3.915008,1
-5.057608,-4.197174,1
-4.710691,-5.516096,1
-4.710884,-3.769571,1
-5.028661,-3.748285,1
-7.095796,-4.342478,1
-4.930362,-5.239206,1
-4.926591,-6.590055,1
-5.175738,-4.714310,1
-3.817685,-5.414616,1
-5.646795,-5.401406,1
-4.267678,-4.736999,1
-5.423808,-4.589386,1
-4.922338,-4.225084,1
-5.561642,-5.262130,1
-5.313687,-6.170812,1
-4.763104,-4.791156,1
-4.995909,-5.187670,1
-6.132297,-5.336516,1
-5.274172,-5.641822,1
-5.129029,-4.676759,1
-3.491051,-4.860338,1
-4.793960,-5.059557,1
-6.535017,-5.021211,1
-4.951816,-3.029406,1
-5.153889,-4.758762,1
-5.027769,-5.934942,1
-4.085742,-4.398454,1
-4.367174,-5.727510,1
-3.877765,-6.121481,1
-4.530514,-3.247635,1
-5.792429,-5.453038,1
-4.920279,-5.402781,1
-6.240531,-4.945150,1
-5.849843,-4.621126,1
-5.735539,-3.760052,1
-5.626603,-5.257649,1
-4.349186,-5.984691,1
-4.818032,-3.954286,1
-6.285987,-4.852293,1
-4.792094,-4.374542,1
-5.989561,-6.056365,1
-4.582447,-4.762412,1
-4.799606,-4.722841,1
-5.544020,-4.814197,1
-4.765542,-5.571481,1
-3.507380,-4.620934,1
-5.953043,-4.474757,1
-5.779745,-4.370332,1
