6.157792,-0.136163,1
5.850048,0.281902,1
5.941432,0.184633,1
6.035342,0.316598,1
6.295461,0.117319,1
6.460412,0.398139,1
6.082259,0.160114,1
5.960613,0.511358,1
6.064625,0.457484,1
6.113469,0.568548,1
5.927607,0.363034,1
6.239892,0.458881,1
5.999539,0.736447,1
6.033626,0.558279,1
6.052306,0.823624,1
6.008625,0.602623,1
6.063717,0.988405,1
5.837296,0.729715,1
5.837665,1.050780,1
5.747434,1.115042,1
5.968951,0.969862,1
6.009956,1.214775,1
5.951394,1.219539,1
6.123037,1.152552,1
5.859684,1.134901,1
5.949019,1.044493,1
5.672664,1.443927,1
5.765592,1.209240,1
5.914754,1.510626,1
5.924084,1.509049,1
5.738449,1.702555,1
5.757161,1.607364,1
5.525110,1.655106,1
5.683660,1.866019,1
5.854730,1.858070,1
5.790949,1.906661,1
5.762800,1.980904,1
5.677739,1.731299,1
5.653444,2.126115,1
5.534991,2.155266,1
5.720062,1.961524,1
5.659126,2.127875,1
5.650073,2.208876,1
5.477202,2.244703,1
5.212493,2.364879,1
5.679007,2.579239,1
5.421100,2.576342,1
5.341556,2.266591,1
5.552598,2.605882,1
5.366937,2.760856,1
5.561451,2.668273,1
5.471297,2.822424,1
5.457130,3.008927,1
5.125116,2.908733,1
5.486784,2.840440,1
5.318734,3.007446,1
5.198280,2.919825,1
5.248880,2.948851,1
4.934212,2.939489,1
5.234800,3.273406,1
4.991532,2.962576,1
4.915056,3.361392,1
4.861206,3.252459,1
5.227655,3.013269,1
4.937144,3.323737,1
5.231966,2.998744,1
4.891505,3.452465,1
4.685337,3.536043,1
4.743127,3.358747,1
5.064745,3.510196,1
4.824360,3.828568,1
4.733481,3.503077,1
4.807315,3.463307,1
4.825781,3.887303,1
4.884940,4.002055,1
4.901039,3.750535,1
4.595853,3.943709,1
4.416589,4.034913,1
4.518780,3.763711,1
4.584775,3.843365,1
4.365733,4.141552,1
4.330923,4.250112,1
4.489900,4.121908,1
4.394510,3.945292,1
4.369848,4.414781,1
4.213920,4.076201,1
4.255550,4.144364,1
4.113543,4.284433,1
4.347431,4.504311,1
4.330570,4.437042,1
3.859398,4.408585,1
3.957608,4.452906,1
3.832932,4.426642,1
3.919955,4.540180,1
3.964665,4.113008,1
3.719134,4.483570,1
3.757382,4.599511,1
3.703833,4.425543,1
3.843970,4.690653,1
3.781425,4.636168,1
3.620601,4.963916,1
3.712921,4.969923,1
3.561633,4.697091,1
3.559829,4.776941,1
3.808246,4.820691,1
3.714659,4.795859,1
3.274730,4.924293,1
3.549924,4.812331,1
3.502692,4.787116,1
3.163988,5.080348,1
3.414019,5.111200,1
3.476600,4.925546,1
3.031973,5.209511,1
3.016915,5.009073,1
3.261119,5.169974,1
3.102872,5.282824,1
3.098299,5.182085,1
3.019852,5.282273,1
2.980313,5.163110,1
2.675446,5.237192,1
2.983989,5.261444,1
2.954577,5.205568,1
2.696750,5.315840,1
2.676437,5.134432,1
2.404875,5.316985,1
2.663048,5.371423,1
2.622878,5.398786,1
2.478694,5.423605,1
2.607428,5.472740,1
2.339218,5.575652,1
2.424381,5.656198,1
2.136912,5.448393,1
2.236315,5.385765,1
2.163499,5.429875,1
2.173075,5.532585,1
2.033303,5.571907,1
2.018296,5.527770,1
2.111043,5.466969,1
1.870579,5.610626,1
1.643908,5.723456,1
2.095981,5.802233,1
1.989261,5.645638,1
1.536559,5.683111,1
1.782070,5.621399,1
1.551247,5.770565,1
1.614164,5.662425,1
1.566594,5.889599,1
1.434996,5.549219,1
1.300170,5.776152,1
1.261616,5.887789,1
1.175120,5.882250,1
1.135021,6.270208,1
1.196861,5.929825,1
1.046619,5.737373,1
1.203243,5.883811,1
1.270885,5.641365,1
0.907569,5.904904,1
0.977185,5.800749,1
0.962848,6.071248,1
0.905245,5.859261,1
0.792319,5.931448,1
0.838747,5.860417,1
0.746041,6.222885,1
0.434359,5.919693,1
0.696636,6.248103,1
0.645565,6.100197,1
0.344146,6.054755,1
0.410459,6.041641,1
0.453365,6.048802,1
0.265538,5.703497,1
0.403926,5.953246,1
0.543585,6.123796,1
0.017116,5.991146,1
-0.126144,5.788675,1
0.072578,5.992079,1
0.081229,6.255555,1
-0.115643,6.186487,1
0.082975,5.989180,1
-0.389795,6.139740,1
-0.139042,5.940102,1
-0.387814,5.737067,1
-0.092959,5.851062,1
-0.105891,6.220765,1
-0.573637,5.941346,1
-0.594905,5.941567,1
-0.437325,5.928243,1
-0.678078,6.253500,1
-0.680515,6.205951,1
-0.723536,6.288568,1
-1.068877,5.925106,1
-0.836520,5.986036,1
-0.991354,5.706443,1
-1.015242,6.147247,1
-0.778032,5.741827,1
-1.236275,5.940318,1
-0.978955,5.733535,1
-1.195828,5.799651,1
-1.248902,5.751766,1
-1.141239,5.775071,1
-1.261541,5.773806,1
-1.279605,5.760382,1
-1.272507,5.955097,1
-1.519853,5.651369,1
-1.614296,5.836711,1
-1.737413,5.972384,1
-1.750505,5.698301,1
-1.236250,5.652716,1
-1.543697,5.710482,1
-1.984704,5.906210,1
-2.031912,5.742094,1
-1.812615,5.616560,1
-1.854004,5.751626,1
-1.904803,5.496042,1
-2.076260,5.745473,1
-2.107550,5.685986,1
-2.090097,5.559494,1
-2.176768,5.460394,1
-2.572743,5.433243,1
-2.324332,5.626080,1
-2.467401,5.709367,1
-2.363048,5.408139,1
-1.990986,5.550763,1
-2.432901,5.146776,1
-2.584099,5.349520,1
-2.447640,5.409496,1
-2.562138,5.254205,1
-2.619945,5.226249,1
-2.640131,5.242189,1
-2.470656,5.361384,1
-2.996525,5.264224,1
-2.803372,4.930927,1
-3.060665,4.922469,1
-2.885436,5.123032,1
-3.153381,5.255780,1
-3.124753,4.747647,1
-3.152734,5.057040,1
-3.008168,5.024873,1
-3.062587,5.283458,1
-3.432768,4.988440,1
-3.282962,5.074219,1
-3.442665,5.008130,1
-3.569759,4.637123,1
-3.458017,5.041304,1
-3.515940,4.927348,1
-3.149583,4.939848,1
-3.492284,5.420719,1
-3.807220,4.486950,1
-3.728351,5.025666,1
-3.533190,4.690853,1
-3.415595,4.743694,1
-4.008921,4.660012,1
-4.094868,4.569069,1
-3.573782,4.512720,1
-3.837219,4.612739,1
-4.066825,4.300485,1
-3.896986,4.605029,1
-4.412821,4.394030,1
-4.056905,4.250604,1
-4.047862,4.315911,1
-3.997686,4.534928,1
-4.327367,4.228645,1
-4.201048,4.324955,1
-4.390991,4.123439,1
