-4.602629,-5.110611,0
-4.481849,-3.781576,0
-5.187323,-5.187310,0
-3.736630,-4.386052,0
-5.375580,-4.565952,0
-5.370734,-5.372584,0
-4.806430,-6.530624,0
-6.379934,-5.449830,0
-5.810265,-4.748602,0
-5.726419,-6.129843,0
-3.827481,-5.180621,0
-4.945977,-6.139799,0
-5.435506,-4.911262,0
-5.920795,-4.699442,0
-5.480511,-5.233355,0
-5.481365,-3.518177,0
-5.010798,-5.846169,0
-4.341964,-5.976675,0
-4.832909,-6.567736,0
-6.062549,-4.842511,0
-4.409227,-4.862905,0
-5.092519,-5.240883,0
-6.182818,-5.575875,0
-5.368511,-4.154302,0
-4.725105,-6.410432,0
-4.740733,-5.308066,0
-5.541538,-4.510659,0
-4.175200,-4.254976,0
-5.671374,-5.247370,0
-4.734989,-4.219564,0
-5.383339,-5.148527,0
-5.885068,-5.956965,0
-4.349979,-3.915008,0
-5.057608,-4.197174,0
-4.710691,-5.516096,0
-4.710884,-3.769571,0
-5.028661,-3.748285,0
-7.095796,-4.342478,0
-4.930362,-5.239206,0
-4.926591,-6.590055,0
-5.175738,-4.714310,0
-3.817685,-5.414616,0
-5.646795,-5.401406,0
-4.267678,-4.736999,0
-5.423808,-4.589386,0
-4.922338,-4.225084,0
-5.561642,-5.262130,0
-5.313687,-6.170812,0
-4.763104,-4.791156,0
-4.995909,-5.187670,0
-6.132297,-5.336516,0
-5.274172,-5.641822,0
-5.129029,-4.676759,0
-3.491051,-4.860338,0
-4.793960,-5.059557,0
-6.535017,-5.021211,0
-4.951816,-3.029406,0
-5.153889,-4.758762,0
-5.027769,-5.934942,0
-4.085742,-4.398454,0
-4.367174,-5.727510,0
-3.877765,-6.121481,0
-4.530514,-3.247635,0
-5.792429,-5.453038,0
-4.920279,-5.402781,0
-6.240531,-4.945150,0
-5.849843,-4.621126,0
-5.735539,-3.760052,0
-5.626603,-5.257649,0
-4.349186,-5.984691,0
-4.818032,-3.954286,0
-6.285987,-4.852293,0
